id,CIE_10_Id,CIE10_DESC
7727,O04.3,"Aborto médico incompleto, con otras complicaciones especificadas y las no especificadas "
7728,O04.4,"Aborto médico incompleto, sin complicación "
7729,O04.5,"Aborto médico completo o no especificado, complicado con infección genital y pelviana "
7730,O04.6,"Aborto médico completo o no especificado, complicado por hemorragia excesiva o tardía "
7731,O04.7,"Aborto médico completo o no especificado, complicado por embolia "
7732,O04.8,"Aborto médico completo o no especificado, con otras complicaciones especificadas y las no especificadas "
7733,O04.9,"Aborto médico completo o no especificado, sin complicación "
7734,O05,Otro aborto
7735,O05.0,"Otro aborto incompleto, complicado con infección genital y pelviana "
7736,O05.1,"Otro aborto incompleto, complicado por hemorragia excesiva o tardía "
7737,O05.2,"Otro aborto incompleto, complicado por embolia "
7738,O05.3,"Otro aborto incompleto, con otras complicaciones especificadas y las no especificadas "
7739,O05.4,"Otro aborto incompleto, sin complicación "
7740,O05.5,"Otro aborto completo o no especificado, complicado con infección genital y pelviana "
7741,O05.6,"Otro aborto completo o no especificado, complicado por hemorragia excesiva o tardía "
7742,O05.7,"Otro aborto completo o no especificado, complicado por embolia "
7743,O05.8,"Otro aborto completo o no especificado, con otras complicaciones especificadas y las no especificadas "
7744,O05.9,"Otro aborto completo o no especificado, sin complicación "
7745,O06,Aborto no especificado
7746,O06.0,"Aborto no especificado incompleto, complicado con infección genital y pelviana "
7747,O06.3,"Aborto no especificado incompleto, con otras complicaciones especificadas y las no especificadas "
7748,O06.4,"Aborto no especificado incompleto, sin complicación "
7749,O06.5,"Aborto no especificado completo o no especificado, complicado con infección genital y pelviana "
7750,O06.6,"Aborto no especificado completo o no especificado, complicado por hemorragia excesiva o tardía "
7751,O06.7,"Aborto no especificado completo o no especificado, complicado por embolia "
7752,O06.8,"Aborto no especificado completo o no especificado, con otras complicaciones especificadas y las no especificadas "
7753,O06.9,"Aborto no especificado completo o no especificado, sin complicación "
7754,O07,Intento fallido de interrupción del embarazo
7755,O07.0,"Falla de la inducción médica del aborto, complicado por infección genital y pelviana "
7756,O07.1,"Falla de la inducción médica del aborto, complicado por hemorragia excesiva o tardía "
7757,O07.2,"Falla de la inducción médica del aborto, complicado por embolia "
7758,O07.3,"Falla de la inducción médica del aborto, con otras complicaciones y las no especificadas "
7759,O07.4,"Falla de la inducción médica del aborto, sin complicación "
7760,O07.5,"Otros intentos fallidos de aborto y los no especificados, complicados por infección genital y pelviana "
7761,O07.6,"Otros intentos fallidos de aborto y los no especificados, complicados por hemorragia excesiva o tardía "
7762,O07.7,"Otros intentos fallidos de aborto y los no especificados, complicados por embolia "
7763,O07.8,"Otros intentos fallidos de aborto y los no especificados, con otras complicaciones y las no especificadas "
7764,O07.9,"Otros intentos fallidos de aborto y los no especificados, sin complicación "
7765,O08,Complicaciones después de un embarazo ectópico y molar
7766,O08.0,"Infección genital y pelviana consecutiva al aborto, al embarazo ectópico y al embarazo molar "
7767,O08.1,"Hemorragia excesiva o tardía consecutiva al aborto, al embarazo ectópico y al embarazo molar "
7768,O08.2,"Embolia consecutiva al aborto, al embarazo ectópico y al embarazo molar "
7769,O08.3,"Choque consecutivo al aborto, al embarazo ectópico y al embarazo molar "
7770,O08.4,"Insuficiencia renal consecutiva al aborto, al embarazo ectópico y al embarazo molar "
7771,O08.5,"Trastorno metabólico consecutivo al aborto, al embarazo ectópico y al embarazo molar "
7772,O08.6,"Lesión de órganos o tejidos de la pelvis consecutivo al aborto, al embarazo ectópico y al embarazo molar "
7773,O08.7,"Otras complicaciones venosas consecutivas al aborto, al embarazo ectópico y al embarazo molar "
7774,O08.8,"Otras complicaciones consecutivas al aborto, al embarazo ectópico y al embarazo molar "
7775,O08.9,"Complicación no especificada consecutiva al aborto, al embarazo ectópico y al embarazo molar "
7776,O10,"Hipertensión preexistente que complica el embarazo, parto y puerperio"
7777,O10.0,"Hipertensión esencial preexistente que complica el embarazo, el parto y el puerperio "
7778,O10.1,"Enfermedad cardíaca hipertensiva preexistente que complica el embarazo, el parto y el puerperio "
7779,O10.2,"Enfermedad renal hipertensiva preexistente que complica el embarazo, el parto y el puerperio "
7780,O10.3,"Enfermedad cardiorrenal hipertensiva preexistente que complica el embarazo, el parto y el puerperio "
7781,O10.4,"Hipertensión secundaria preexistente que complica el embarazo, el parto y el puerperio "
7782,O10.9,"Hipertensión preexistente no especificada, que complica el embarazo, el parto y el puerperio "
7783,O11,Pre-eclampsia superpuesta sobre la hipertensión crónica. 
7784,O12,Edema y proteinuria gestacional [inducidos por el embarazo] sin hipertensión
7785,O12.0,Edema gestacional 
7786,O12.1,Proteinuria gestacional 
7787,O12.2,Edema gestacional con proteinuria 
7788,O13,Hipertensión gestacional [inducida por el embarazo] 
7789,O14,Preeclampsia
7790,O14.0,Preeclampsia leve a moderada 
7791,O14.1,Preeclampsia severa 
7792,O14.9,"Preeclampsia, no especificada "
7793,O15,Eclampsia
7794,O15.0,Eclampsia en el embarazo 
7795,O15.1,Eclampsia durante el trabajo de parto 
7796,O15.2,Eclampsia en el puerperio 
7797,O15.9,"Eclampsia, en período no especificado "
7798,O16,Hipertensión materna no especificada 
7799,O20,Hemorragia en la fase temprana del embarazo
7800,O20.0,Amenaza de aborto 
7801,O20.9,"Hemorragia precoz del embarazo, sin otra especificación "
7802,O21,Vómitos excesivos en el embarazo
7803,O21.0,Hiperemesis gravídica leve 
7804,O21.1,Hiperemesis gravídica con trastornos metabólicos 
7805,O21.2,Hiperemesis gravídica tardía 
7806,O21.8,Otros vómitos que complican el embarazo 
7807,O21.9,"Vómitos del embarazo, no especificados "
7808,O22,Complicaciones venosas y hemorroides en el embarazo
7809,O22.0,Venas varicosas de los miembros inferiores en el embarazo 
7810,O22.1,Várices genitales en el embarazo 
7811,O22.2,Tromboflebitis superficial en el embarazo 
7812,O22.3,Flebotrombosis profunda en el embarazo 
7813,O22.4,Hemorroides en el embarazo 
7814,O22.5,Trombosis venosa cerebral en el embarazo 
7815,O22.9,Complicación venosa no especificada en el embarazo 
7816,O23,Infecciones del tracto genitourinario en el embarazo
7817,O23.0,Infección del riñón en el embarazo 
7818,O23.1,Infección de la vejiga urinaria en el embarazo 
7819,O23.2,Infección de la uretra en el embarazo 
7820,O23.4,Infección no especificada de las vías urinarias en el embarazo 
7821,O23.5,Infección genital en el embarazo 
7822,O23.9,Otras Infecciones y las no especificadas de las vías genitourinarias en el embarazo 
7823,O24,"Diabetes mellitus en el embarazo, parto y puerperio"
7824,O24.0,"Diabetes mellitus preexistente insulinodependiente, en el embarazo "
7825,O24.1,"Diabetes mellitus preexistente no insulinodependiente, en el embarazo "
7826,O24.2,"Diabetes mellitus preexistente relacionada con desnutrición, en el embarazo "
7827,O24.3,"Diabetes mellitus preexistente, sin otra especificación, en el embarazo "
7828,O24.4,Diabetes mellitus que se origina con el embarazo 
7829,O24.9,"Diabetes mellitus no especificada, en el embarazo "
7830,O25,Malnutrición en el embarazo 
7831,O26,Atención materna por otras afecciones predominantemente relacionadas con el embarazo
7832,O26.0,Aumento excesivo de peso en el embarazo 
7833,O26.1,Aumento pequeño de peso en el embarazo 
7834,O26.2,Atención del embarazo en una abortadora habitual 
7835,O26.4,Herpes gestacional 
7836,O26.5,Síndrome de hipotensión materna 
7837,O26.6,"Trastornos del hígado en el embarazo, el parto y el puerperio "
7838,O26.7,"Subluxación de la sínfisis (del pubis) en el embarazo, el parto y el puerperio "
7839,O26.8,Otras complicaciones especificadas relacionadas con el embarazo 
7840,O26.9,"Complicación relacionada con el embarazo, no especificada "
7841,O28,Hallazgos anormales en el examen prenatal de la madre
7842,O28.0,Hallazgo hematológico anormal en el examen prenatal de la madre 
7843,O28.1,Hallazgo bioquímico anormal en el examen prenatal de la madre 
7844,O28.2,Hallazgo citológico anormal en el examen prenatal de la madre 
7845,O28.3,Hallazgo ultrasónico anormal en el examen prenatal de la madre 
7846,O28.4,Hallazgo radiológico anormal en el examen prenatal de la madre 
7847,O28.5,Hallazgo cromosómico o genético anormal en el examen prenatal de la madre 
7848,O28.8,Otros hallazgos anormales en el examen prenatal de la madre 
7849,O28.9,Hallazgo anormal no especificado en el examen prenatal de la madre 
7850,O29,Complicaciones de anestesia en el embarazo
7851,O29.0,Complicaciones pulmonares de la anestesia administrada durante el embarazo 
7852,O29.1,Complicaciones cardíacas de la anestesia administrada durante el embarazo 
7853,O29.2,Complicaciones del sistema nervioso central debidas a la anestesia administrada durante el embarazo 
7854,O29.3,Reacción tóxica a la anestesia local administrada durante el embarazo 
7855,O29.4,Cefalalgia inducida por la anestesia espinal o epidural administradas durante el embarazo 
7856,O29.9,Complicación no especificada de la anestesia administrada durante el embarazo 
7857,O30,Embarazo múltiple
7858,O30.0,Embarazo doble 
7859,O30.1,Embarazo triple 
7860,O30.2,Embarazo cuádruple 
7861,O30.8,Otros embarazos múltiples 
7862,O30.9,"Embarazo múltiple, no especificado "
7863,O31,Complicaciones específicas del embarazo múltiple
7864,O31.0,Feto papiráceo
7865,O31.1,Embarazo que continúa después del aborto de uno o más fetos
7866,O31.2,Embarazo que continúa después de la muerte intrauterina de uno o más fetos
7867,O31.8,Otras complicaciones específicas del embarazo  o gestación múltiple 
7868,O32,Atención materna por presentación anómala del feto
7869,O32.0,Atención materna por posición fetal inestable 
7870,O32.1,Atención materna por presentación de nalgas 
7871,O32.2,Atención materna por posición fetal oblicua o transversa 
7872,O32.3,"Atención materna por presentación de cara, de frente o de mentón "
7873,O32.4,Atención materna por cabeza alta en gestación a término 
7874,O32.5,Atención materna por embarazo múltiple con presentación anormal de un feto o más 
7875,O32.6,Atención materna por presentación compuesta 
7876,O32.8,Atención materna por otras presentaciones anormales del feto 
7877,O32.9,Atención materna por presentación anormal no especificada del feto 
7878,O33,Atención materna por desproporción
7879,O33.0,Atención materna por desproporción debida a deformidad de la pelvis ósea en la madre 
7880,O33.1,Atención materna por desproporción debida a estrechez general de la pelvis 
7881,O33.2,Atención materna por desproporción debida a disminución del estrecho superior de la pelvis 
7882,O33.3,Atención materna por desproporción debida a disminución del estrecho inferior de la pelvis 
7883,O33.4,"Atención materna por desproporción fetopelviana de origen mixto, materno y fetal "
7884,O33.5,Atención materna por desproporción debida a feto demasiado grande 
7885,O33.6,Atención materna por desproporción debida a feto hidrocefálico 
7886,O33.7,Atención materna por desproporción debida a otra deformidad fetal 
7887,O33.9,Atención materna por desproporción de origen no especificado 
7888,O34,Atención materna por anomalía de los órganos pélvicos
7889,O34.0,Atención materna por anomalía congénita del útero 
7890,O34.1,Atención materna por tumor del cuerpo del útero 
7891,O34.2,Atención materna por cicatriz uterina debida a cirugía previa 
7892,O34.3,Atención materna por incompetencia del cuello uterino 
7893,O34.4,Atención materna por otra anormalidad del cuello uterino 
7894,O34.5,Atención materna por otras anormalidades del útero grávido 
7895,O34.6,Atención materna por anormalidad de la vagina 
7896,O34.7,Atención materna por anormalidad de la vulva y del perineo 
7897,O34.8,Atención materna por otras anormalidades de los órganos pelvianos 
7898,O34.9,Atención materna por anormalidad no especificada de órgano pelviano 
7899,O35,Atención materna por anomalía y daño fetal conocida o sospechada
7900,O35.0,Atención materna por (presunta) malformación del sistema nervioso central en el feto 
7901,O35.1,Atención materna por (presunta) anormalidad cromosómica en el feto 
7902,O35.2,Atención materna por (presunta) enfermedad hereditaria en el feto 
7903,O35.5,Atención materna por (presunta) lesión fetal debida a drogas 
7904,O35.6,Atención materna por (presunta) lesión al feto debida a radiación 
7905,O35.7,Atención materna por (presunta) lesión fetal debida a otros procedimientos médicos 
7906,O35.8,Atención materna por otras (presuntas) anormalidades y lesiones fetales 
7907,O35.9,Atención materna por (presunta) anormalidad y lesión fetal no especificada 
7908,O36,Atención materna por otros problemas fetales
7909,O36.0,Atención materna por isoinmunización rhesus 
7910,O36.1,Atención materna por otra isoinmunización 
7911,O36.3,Atención materna por signos de hipoxia fetal 
7912,O36.4,Atención materna por muerte intrauterina 
7913,O36.5,Atención materna por déficit del crecimiento fetal 
7914,O36.6,Atención materna por crecimiento fetal excesivo 
7915,O36.7,Atención materna por feto viable en embarazo abdominal 
7916,O36.8,Atención materna por otros problemas fetales especificados 
7917,O36.9,Atención materna por problemas fetales no especificados 
7918,O40,Polihidramnios 
7919,O41,Otros trastornos del líquido y de las membranas amnióticas
7920,O41.0,Oligohidramnios 
7921,O41.1,Infección de la bolsa amniótica o de las membranas 
7922,O41.8,Otros trastornos especificados del líquido amniótico y de las membranas 
7923,O41.9,"Trastorno del líquido amniótico y de las membranas, no especificado "
7924,O42,Rotura prematura de membranas
7925,O42.0,"Ruptura prematura de las membranas, e inicio del trabajo de parto dentro de las 24 horas "
7926,O42.1,"Ruptura prematura de las membranas, e inicio del trabajo de parto después de las 24 horas "
7927,O42.2,"Ruptura prematura de las membranas, trabajo de parto retrasado por la terapéutica "
7928,O42.9,"Ruptura prematura de las membranas, sin otra especificación "
7929,O43,Trastornos de la placenta
7930,O43.0,Síndrome de transfusión placentaria 
7931,O43.1,Malformación de la placenta 
7932,O43.2,Placenta anormalmente adherida 
7933,O43.8,Otros trastornos placentarios 
7934,O43.9,"Trastorno de la placenta, no especificado "
7935,O44,Placenta previa
7936,O44.0,Placenta previa con especificación de que no hubo hemorragia 
7937,O44.1,Placenta previa con hemorragia 
7938,O45,Desprendimiento prematuro de placenta [abruptio placentae]
7939,O45.0,Desprendimiento prematuro de la placenta con defecto de la coagulación 
7940,O45.9,"Desprendimiento prematuro de la placenta, sin otra especificación "
7941,O46,"Hemorragia anteparto, no clasificada bajo otro concepto"
7942,O46.0,Hemorragia anteparto con defecto de la coagulación 
7943,O46.8,Otras hemorragias anteparto 
7944,O46.9,"Hemorragia anteparto, no especificada "
7945,O47,Falso trabajo de parto
7946,O47.0,Falso trabajo de parto antes de las 37 semanas completas de gestación 
7947,O47.1,Falso trabajo de parto a las 37 y más semanas completas de gestación 
7948,O47.9,"Falso trabajo de parto, sin otra especificación "
7949,O48,Embarazo prolongado 
7950,O60,Trabajo de parto prematuro
7951,O60.0,Trabajo de parto prematuro sin parto 
7952,O60.1,Trabajo de parto prematuro espontáneo con parto prematuro 
